"b0","b1","SSR"
0.18,-0.97,4.30364164894439
0.19,-0.97,4.30735633121209
0.2,-0.97,4.31119564107277
0.21,-0.97,4.3151596664112
0.22,-0.97,4.31924847814029
0.23,-0.97,4.3234621302378
0.24,-0.97,4.32780065978905
0.25,-0.97,4.33226408703563
0.26,-0.97,4.33685241543021
0.27,-0.97,4.34156563169715
0.28,-0.97,4.34640370589915
0.29,-0.97,4.3513665915097
0.3,-0.97,4.35645422549138
0.31,-0.97,4.3616665283799
0.32,-0.97,4.36700340437392
0.33,-0.97,4.3724647414305
0.34,-0.97,4.37805041136619
0.35,-0.97,4.38376026996364
0.36,-0.97,4.38959415708376
0.37,-0.97,4.39555189678331
0.38,-0.97,4.40163329743781
0.39,-0.97,4.40783815186986
0.4,-0.97,4.41416623748257
0.41,-0.97,4.42061731639831
0.42,-0.97,4.42719113560244
0.43,-0.97,4.43388742709212
0.44,-0.97,4.44070590803009
0.45,-0.97,4.4476462809033
0.46,-0.97,4.45470823368633
0.47,-0.97,4.4618914400096
0.48,-0.97,4.46919555933211
0.49,-0.97,4.47662023711884
0.5,-0.97,4.48416510502259
0.51,-0.97,4.49182978107017
0.52,-0.97,4.49961386985298
0.53,-0.97,4.50751696272174
0.54,-0.97,4.51553863798535
0.55,-0.97,4.52367846111385
0.56,-0.97,4.53193598494527
0.57,-0.97,4.54031074989638
0.58,-0.97,4.54880228417717
0.59,-0.97,4.55741010400904
0.6,-0.97,4.56613371384653
0.61,-0.97,4.57497260660259
0.62,-0.97,4.58392626387719
0.63,-0.97,4.59299415618922
0.64,-0.97,4.60217574321164
0.65,-0.97,4.61147047400966
0.66,-0.97,4.62087778728195
0.67,-0.97,4.63039711160476
0.68,-0.97,4.64002786567878
0.69,-0.97,4.6497694585788
0.7,-0.97,4.65962129000583
0.71,-0.97,4.66958275054182
0.72,-0.97,4.67965322190672
0.73,-0.97,4.68983207721783
0.74,-0.97,4.70011868125133
0.75,-0.97,4.71051239070592
0.76,-0.97,4.72101255446833
0.77,-0.97,4.73161851388083
0.78,-0.97,4.74232960301041
0.79,-0.97,4.7531451489196
0.8,-0.97,4.7640644719389
0.81,-0.97,4.77508688594059
0.82,-0.97,4.78621169861385
0.83,-0.97,4.7974382117412
0.84,-0.97,4.80876572147589
0.85,-0.97,4.82019351862043
0.86,-0.97,4.83172088890589
0.87,-0.97,4.84334711327208
0.88,-0.97,4.85507146814829
0.89,-0.97,4.86689322573467
0.9,-0.97,4.87881165428397
0.91,-0.97,4.89082601838364
0.92,-0.97,4.90293557923817
0.93,-0.97,4.91513959495144
0.94,-0.97,4.92743732080916
0.95,-0.97,4.93982800956107
0.96,-0.97,4.95231091170299
0.97,-0.97,4.9648852757584
0.98,-0.97,4.97755034855964
0.99,-0.97,4.99030537552846
1,-0.97,5.00314960095584
-1,-0.96,4.58461532356168
-0.99,-0.96,4.57814596792212
-0.98,-0.96,4.57170638758253
-0.97,-0.96,4.56529758960198
-0.96,-0.96,4.55892058685345
-0.95,-0.96,4.55257639784556
-0.94,-0.96,4.54626604654031
-0.93,-0.96,4.53999056216691
-0.92,-0.96,4.53375097903163
-0.91,-0.96,4.52754833632385
