l.00,l.01,l.02,l.03,l.04,l.05,l.06,l.07,l.08,l.09,l.10,l.11,l.12,l.13,l.14,l.15,l.16,l.17,l.18,l.19,l.20,l.21,l.22,l.23,l.24,l.25,l.26,l.27,l.28,l.29,l.30,l.31,l.32,l.33,l.34,l.35,l.36,l.37,l.38,l.39,l.40,l.41,l.42,l.43,l.44,l.45,l.46,l.47,l.48,l.49,l.50,l.51,l.52,l.53,l.54,l.55,l.56,l.57,l.58,l.59,l.60,l.61,l.62,l.63,l.64,l.65,l.66,l.67,l.68,l.69,l.70,l.71,l.72,l.73,l.74,l.75,l.76,l.77,l.78,l.79,l.80,l.81,l.82,l.83,l.84,l.85,l.86,l.87,l.88,l.89,l.90,l.91,l.92,l.93,l.94,l.95,l.96,l.97,l.98,l.99
0.122565311,0.062925047,0.045637298,0.037146699,0.031847047,0.028220053,0.025508509,0.023384531,0.021673485,0.02024479,0.019027556,0.017978905,0.017062069,0.016249581,0.015519299,0.014853446,0.014265694,0.013724338,0.013212695,0.012764339,0.012331731,0.011940486,0.011566917,0.011225796,0.010895328,0.010598217,0.010301106,0.010039767,0.009781301,0.009535844,0.009311305,0.009086766,0.008879892,0.008685123,0.008490355,0.008309452,0.008140783,0.007972115,0.007807346,0.007661534,0.007515723,0.007369911,0.00723374,0.007107916,0.006982092,0.006856269,0.006738025,0.006629652,0.006521279,0.006412905,0.006304532,0.006211241,0.006118075,0.006024908,0.005931742,0.00584011,0.005760169,0.005680227,0.005600286,0.005520345,0.005440403,0.005369241,0.005300777,0.005232313,0.005163849,0.005095385,0.005026921,0.004967322,0.004908797,0.004850271,0.004791745,0.00473322,0.004674694,0.004622739,0.004578926,0.004535112,0.004491299,0.004447485,0.004403672,0.004359858,0.004316237,0.004272939,0.004229642,0.004186344,0.004143047,0.004099749,0.004056451,0.004013154,0.003973827,0.003937047,0.003900267,0.003863487,0.003826706,0.003789926,0.003753146,0.003716366,0.003680082,0.003648889,0.003617696,0.003586503
0.049016407,0.026498809,0.017555443,0.013011486,0.010312647,0.008520753,0.007242689,0.00628685,0.005551436,0.004963298,0.004481577,0.004082897,0.003748031,0.003462194,0.003213932,0.002994474,0.002808779,0.002642349,0.002488223,0.002359267,0.002236293,0.002129033,0.002028172,0.001939058,0.001853612,0.001779649,0.001705687,0.001643415,0.001582083,0.001524781,0.001473961,0.001423141,0.001377506,0.001335424,0.001293342,0.001255114,0.001220286,0.001185459,0.001151658,0.001122846,0.001094035,0.001065224,0.001038816,0.00101499,0.000991163,0.000967336,0.000945302,0.000925602,0.000905902,0.000886203,0.000866503,0.000850189,0.000833904,0.000817618,0.000801333,0.000785375,0.000771913,0.000758451,0.000744989,0.000731527,0.000718065,0.000706389,0.000695261,0.000684133,0.000673005,0.000661877,0.00065075,0.000641342,0.000632143,0.000622944,0.000613745,0.000604546,0.000595347,0.000586711,0.000578772,0.000570833,0.000562894,0.000554955,0.000547016,0.000539077,0.00053177,0.000525528,0.000519286,0.000513044,0.000506802,0.00050056,0.000494318,0.000488076,0.000482491,0.000477326,0.000472162,0.000466998,0.000461834,0.00045667,0.000451506,0.000446342,0.000441257,0.000436984,0.00043271,0.000428437
0.015217129,0.024052696,0.023573755,0.02235152,0.021069842,0.019908905,0.018854517,0.017903878,0.017050372,0.01627623,0.015573177,0.014934041,0.014348983,0.013810545,0.013311394,0.012844542,0.012419413,0.012020722,0.011639024,0.011295557,0.010962114,0.010655004,0.010359688,0.010086024,0.009819774,0.009576736,0.009333699,0.009116503,0.008901382,0.008695976,0.00850619,0.008316403,0.008140199,0.007973303,0.007806407,0.007650451,0.007504149,0.007357846,0.007214692,0.007086838,0.006958985,0.006831131,0.006711216,0.006599822,0.006488428,0.006377034,0.006271992,0.006175222,0.006078453,0.005981683,0.005884913,0.005800979,0.005717151,0.005633324,0.005549496,0.005466993,0.005394575,0.005322156,0.005249738,0.00517732,0.005104902,0.005040148,0.004977751,0.004915353,0.004852955,0.004790557,0.004728159,0.004673584,0.004619954,0.004566325,0.004512696,0.004459067,0.004405437,0.004357968,0.004318131,0.004278294,0.004238457,0.00419862,0.004158783,0.004118946,0.004079009,0.004038903,0.003998797,0.003958691,0.003918585,0.003878479,0.003838374,0.003798268,0.003761763,0.003727569,0.003693375,0.00365918,0.003624986,0.003590791,0.003556597,0.003522403,0.003488661,0.003459565,0.003430469,0.003401373
0.057463292,0.042664439,0.034517221,0.029646757,0.026324926,0.023869277,0.021933577,0.020353075,0.01903646,0.017907443,0.016925439,0.016065022,0.015301738,0.014617197,0.013995899,0.013424872,0.01291595,0.012444648,0.011997465,0.011602519,0.011220779,0.010873729,0.010541715,0.010237304,0.009942068,0.009675564,0.00940906,0.009173706,0.008940854,0.008719437,0.008516406,0.008313376,0.008125998,0.007949346,0.007772694,0.007608412,0.007455044,0.007301677,0.007151808,0.007018947,0.006886087,0.006753226,0.006629056,0.006514214,0.006399372,0.00628453,0.006176548,0.006077498,0.005978449,0.005879399,0.005780349,0.005694992,0.005609749,0.005524505,0.005439262,0.005355415,0.005282209,0.005209004,0.005135798,0.005062593,0.004989387,0.004924189,0.004861452,0.004798715,0.004735978,0.004673242,0.004610505,0.004555868,0.004502211,0.004448555,0.004394898,0.004341242,0.004287585,0.004239631,0.004198744,0.004157857,0.00411697,0.004076083,0.004035196,0.003994308,0.003953888,0.003914253,0.003874618,0.003834983,0.003795348,0.003755713,0.003716078,0.003676443,0.003640437,0.003606759,0.00357308,0.003539402,0.003505724,0.003472045,0.003438367,0.003404688,0.003371463,0.003342895,0.003314326,0.003285758
0.015980732,0.015415073,0.01342808,0.011779533,0.010480786,0.009460379,0.008634749,0.007953355,0.007384182,0.006898732,0.006477374,0.00610856,0.00578353,0.005494029,0.005233026,0.004994632,0.004784041,0.004590173,0.004407021,0.004246888,0.004092517,0.003953281,0.003820532,0.003699693,0.003582767,0.003478091,0.003373415,0.003281856,0.003191351,0.003105599,0.003027492,0.002949385,0.002877701,0.00281042,0.002743138,0.002680867,0.002623018,0.002565169,0.002508719,0.002459071,0.002409423,0.002359775,0.00231356,0.002271028,0.002228496,0.002185965,0.002146109,0.002109739,0.002073369,0.002036999,0.002000628,0.001969537,0.00193849,0.001907443,0.001876396,0.001845881,0.001819423,0.001792965,0.001766507,0.001740049,0.001713591,0.001690153,0.001667643,0.001645134,0.001622624,0.001600114,0.001577604,0.001558118,0.001538998,0.001519877,0.001500757,0.001481637,0.001462516,0.001445201,0.00143012,0.00141504,0.00139996,0.001384879,0.001369799,0.001354719,0.001340087,0.001326211,0.001312334,0.001298458,0.001284582,0.001270705,0.001256829,0.001242952,0.001230384,0.001218656,0.001206927,0.001195199,0.00118347,0.001171742,0.001160013,0.001148285,0.001136718,0.001126818,0.001116918,0.001107018
-0.025376547,-0.020089413,-0.016513841,-0.014263377,-0.012713235,-0.011557198,-0.010644868,-0.009899444,-0.009277931,-0.008745225,-0.008280957,-0.007872778,-0.007510039,-0.007184127,-0.006887797,-0.006614987,-0.006371261,-0.006145179,-0.005930411,-0.005740194,-0.0055562,-0.005388554,-0.005228015,-0.005080524,-0.004937385,-0.004807874,-0.004678363,-0.004563681,-0.00445019,-0.004342164,-0.004242926,-0.004143687,-0.004051958,-0.003965375,-0.003878792,-0.003798168,-0.003722801,-0.003647433,-0.003573758,-0.003508307,-0.003442855,-0.003377404,-0.00331617,-0.003259464,-0.003202757,-0.003146051,-0.003092686,-0.003043672,-0.002994657,-0.002945643,-0.002896629,-0.002854307,-0.00281204,-0.002769773,-0.002727506,-0.002685924,-0.002649558,-0.002613193,-0.002576828,-0.002540463,-0.002504098,-0.00247167,-0.002440452,-0.002409235,-0.002378017,-0.0023468,-0.002315582,-0.002288358,-0.002261617,-0.002234877,-0.002208136,-0.002181395,-0.002154655,-0.002130544,-0.002109691,-0.002088838,-0.002067986,-0.002047133,-0.002026281,-0.002005428,-0.00198499,-0.001965249,-0.001945508,-0.001925767,-0.001906026,-0.001886285,-0.001866544,-0.001846803,-0.001828854,-0.001812056,-0.001795257,-0.001778458,-0.001761659,-0.001744861,-0.001728062,-0.001711263,-0.001694689,-0.00168042,-0.001666152,-0.001651883
0.026127957,0.01695683,0.012966165,0.010969374,0.009801414,0.008997667,0.008391775,0.007906601,0.007503822,0.007156119,0.006850509,0.006579113,0.006334349,0.006111085,0.005905133,0.005713008,0.005538172,0.005374016,0.005216716,0.005074606,0.004936445,0.004808655,0.004685497,0.004570845,0.00445911,0.004356511,0.004253913,0.004161542,0.004069993,0.003982321,0.003900881,0.003819442,0.003743476,0.003671262,0.003599047,0.003531291,0.003467467,0.003403644,0.003341118,0.003284898,0.003228679,0.003172459,0.00311955,0.003070194,0.003020838,0.002971482,0.002924805,0.002881618,0.002838431,0.002795243,0.002752056,0.002714343,0.002676676,0.002639009,0.002601342,0.002564245,0.002531497,0.002498748,0.002465999,0.00243325,0.002400501,0.00237109,0.002342704,0.002314318,0.002285933,0.002257547,0.002229161,0.002204213,0.002179682,0.00215515,0.002130618,0.002106087,0.002081555,0.002059585,0.00204079,0.002021995,0.0020032,0.001984406,0.001965611,0.001946816,0.00192815,0.001909703,0.001891255,0.001872807,0.00185436,0.001835912,0.001817464,0.001799017,0.00178218,0.001766376,0.001750573,0.001734769,0.001718966,0.001703162,0.001687359,0.001671555,0.001655956,0.00164245,0.001628944,0.001615438
-0.014829605,-0.012752106,-0.009389657,-0.007040054,-0.005412025,-0.004264982,-0.003424872,-0.002793483,-0.002312066,-0.001933337,-0.00162995,-0.001385478,-0.001185967,-0.00102072,-0.000881439,-0.000761856,-0.000664921,-0.000580573,-0.000504248,-0.000443855,-0.000387111,-0.000339954,-0.000296541,-0.000260001,-0.000225508,-0.000197423,-0.000169339,-0.000147445,-0.000126049,-0.000106666,-9.05215E-05,-7.4377E-05,-6.06621E-05,-4.8612E-05,-3.65619E-05,-2.61948E-05,-1.73125E-05,-8.43013E-06,3.74217E-08,6.48862E-06,1.29398E-05,1.9391E-05,2.49501E-05,2.95515E-05,3.4153E-05,3.87544E-05,4.27503E-05,4.59575E-05,4.91648E-05,5.23721E-05,5.55794E-05,5.77556E-05,5.99232E-05,6.20908E-05,6.42583E-05,6.63371E-05,6.77386E-05,6.91402E-05,7.05418E-05,7.19434E-05,7.3345E-05,7.4321E-05,7.51662E-05,7.60114E-05,7.68566E-05,7.77019E-05,7.85471E-05,7.9038E-05,7.94861E-05,7.99342E-05,8.03822E-05,8.08303E-05,8.12784E-05,8.20392E-05,8.31875E-05,8.43358E-05,8.54841E-05,8.66324E-05,8.77807E-05,8.89289E-05,8.95942E-05,8.94465E-05,8.92989E-05,8.91513E-05,8.90037E-05,8.88561E-05,8.87084E-05,8.85608E-05,8.83555E-05,8.81133E-05,8.7871E-05,8.76287E-05,8.73864E-05,8.71441E-05,8.69019E-05,8.66596E-05,8.64126E-05,8.61177E-05,8.58228E-05,8.55279E-05
0.06966618,0.044821754,0.035853722,0.030735418,0.027300933,0.024749692,0.022735656,0.021086247,0.019707624,0.018522985,0.017489654,0.016582038,0.015776336,0.015053561,0.014397593,0.01379484,0.013258003,0.012761187,0.012290031,0.011874531,0.011473111,0.01110868,0.010760281,0.010441312,0.010132118,0.009853535,0.009574952,0.009329508,0.009086725,0.008856083,0.008644961,0.008433839,0.008239293,0.008056106,0.007872919,0.007702795,0.007544195,0.007385595,0.007230678,0.007093663,0.006956649,0.006819635,0.006691738,0.006573627,0.006455516,0.006337404,0.006226465,0.006124864,0.006023263,0.005921663,0.005820062,0.005732727,0.00564551,0.005558293,0.005471076,0.005385309,0.005310591,0.005235873,0.005161154,0.005086436,0.005011717,0.004945285,0.0048814,0.004817514,0.004753629,0.004689743,0.004625857,0.004570327,0.004515806,0.004461286,0.004406766,0.004352246,0.004297726,0.004248594,0.004206137,0.004163679,0.004121222,0.004078765,0.004036308,0.00399385,0.003952313,0.003912324,0.003872334,0.003832345,0.003792356,0.003752366,0.003712377,0.003672387,0.003636092,0.003602166,0.003568241,0.003534315,0.003500389,0.003466464,0.003432538,0.003398612,0.003365147,0.003336411,0.003307675,0.003278939
0.089842518,0.050620809,0.037805371,0.030906847,0.026506234,0.023381099,0.021012866,0.019143006,0.017631096,0.016367291,0.015291757,0.014368663,0.013565417,0.01285722,0.012223927,0.011649313,0.011145694,0.010684085,0.01024937,0.009871646,0.009508001,0.009181343,0.008870359,0.008588149,0.008315296,0.008071746,0.007828197,0.007615753,0.007405806,0.00720705,0.007026287,0.006845524,0.006679788,0.006524349,0.00636891,0.006225134,0.006091648,0.005958162,0.00582792,0.005713444,0.005598969,0.005484493,0.005377947,0.005279913,0.00518188,0.005083846,0.004991981,0.004908149,0.004824317,0.004740485,0.004656653,0.004584969,0.004513386,0.004441804,0.004370221,0.004299862,0.004238828,0.004177795,0.004116761,0.004055728,0.003994694,0.003940599,0.003888636,0.003836673,0.00378471,0.003732747,0.003680784,0.003635767,0.003591591,0.003547415,0.003503238,0.003459062,0.003414886,0.003374741,0.003339591,0.003304441,0.003269291,0.003234142,0.003198992,0.003163842,0.00312984,0.003097769,0.003065698,0.003033627,0.003001556,0.002969485,0.002937414,0.002905343,0.002876274,0.002849131,0.002821988,0.002794845,0.002767702,0.002740559,0.002713416,0.002686273,0.002659502,0.00263656,0.002613618,0.002590676
0.063447646,0.03933917,0.029571391,0.023998239,0.020340975,0.017733253,0.01575933,0.014207511,0.012960174,0.011925174,0.011049663,0.010302575,0.009657177,0.009092176,0.008590314,0.008137765,0.007744578,0.007386286,0.007050322,0.006761332,0.006483849,0.00623659,0.006002018,0.005790737,0.005586952,0.005406639,0.005226327,0.005070656,0.004916962,0.00477203,0.004641184,0.004510338,0.004391112,0.004279848,0.004168585,0.004066226,0.003971724,0.003877223,0.003785166,0.003704992,0.003624819,0.003544646,0.003470372,0.00340243,0.003334489,0.003266548,0.003203137,0.003145625,0.003088113,0.003030601,0.002973088,0.002924384,0.002875752,0.002827121,0.002778489,0.002730734,0.002689655,0.002648575,0.002607496,0.002566417,0.002525338,0.002489165,0.002454501,0.002419836,0.002385172,0.002350508,0.002315843,0.002286033,0.002256811,0.002227589,0.002198366,0.002169144,0.002139922,0.002113246,0.002089727,0.002066208,0.002042689,0.00201917,0.001995651,0.001972132,0.001949609,0.001928763,0.001907917,0.001887071,0.001866225,0.001845379,0.001824533,0.001803687,0.001784867,0.001767348,0.001749829,0.00173231,0.001714791,0.001697271,0.001679752,0.001662233,0.001644963,0.001630252,0.001615541,0.00160083
0.026625741,0.01265825,0.010517357,0.009491157,0.008840473,0.008333118,0.007906172,0.007532898,0.007201228,0.006899921,0.006625622,0.006375742,0.006145723,0.005932765,0.005734209,0.005547529,0.005376293,0.005214944,0.005059954,0.004919423,0.004782728,0.004656113,0.004534068,0.004420412,0.004309663,0.004208017,0.004106371,0.004014976,0.003924406,0.003837732,0.003757324,0.003676917,0.003602015,0.003530887,0.00345976,0.003393111,0.003330415,0.003267718,0.003206322,0.003151249,0.003096176,0.003041103,0.002989337,0.002941123,0.002892909,0.002844695,0.00279915,0.002757078,0.002715007,0.002672936,0.002630865,0.002594225,0.00255763,0.002521034,0.002484439,0.002448408,0.002416673,0.002384938,0.002353202,0.002321467,0.002289732,0.002261281,0.002233841,0.0022064,0.002178959,0.002151518,0.002124078,0.002100008,0.002076347,0.002052685,0.002029024,0.002005362,0.001981701,0.001960669,0.001942895,0.001925122,0.001907348,0.001889574,0.001871801,0.001854027,0.001836254,0.001818483,0.001800711,0.00178294,0.001765169,0.001747398,0.001729626,0.001711855,0.001695655,0.001680462,0.00166527,0.001650077,0.001634885,0.001619692,0.0016045,0.001589307,0.001574313,0.001561353,0.001548394,0.001535435
0.026182104,0.010789035,0.007849443,0.006438401,0.005630163,0.005086828,0.004687187,0.004375137,0.004122417,0.003908305,0.003723843,0.003563367,0.003420763,0.003292282,0.003174959,0.003066419,0.002968636,0.002877349,0.002790226,0.00271215,0.002636379,0.002566666,0.002499612,0.002437439,0.002376915,0.002321556,0.002266196,0.002216543,0.002167348,0.002120292,0.002076674,0.002033057,0.001992432,0.001953858,0.001915283,0.001879128,0.001845106,0.001811084,0.001777762,0.001747841,0.001717919,0.001687998,0.001659853,0.001633615,0.001607378,0.00158114,0.001556334,0.001533394,0.001510454,0.001487515,0.001464575,0.001444553,0.001424556,0.001404559,0.001384562,0.001364869,0.001347488,0.001330107,0.001312726,0.001295346,0.001277965,0.001262357,0.001247293,0.00123223,0.001217166,0.001202103,0.00118704,0.0011738,0.001160782,0.001147763,0.001134744,0.001121726,0.001108707,0.001097095,0.001087224,0.001077354,0.001067484,0.001057614,0.001047743,0.001037873,0.001028027,0.001018224,0.00100842,0.000998616,0.000988812,0.000979008,0.000969204,0.0009594,0.000950451,0.000942049,0.000933648,0.000925247,0.000916846,0.000908444,0.000900043,0.000891642,0.000883349,0.000876167,0.000868985,0.000861802
0.021798515,0.006487578,0.003450956,0.002413833,0.00193915,0.001670744,0.001496746,0.001372158,0.001276828,0.001199486,0.001134045,0.001077507,0.001027936,0.000983744,0.000943739,0.000906997,0.000874214,0.0008438,0.000814905,0.000789285,0.000764492,0.000741875,0.000720205,0.000700271,0.000680917,0.000663381,0.000645845,0.000630293,0.000614899,0.000600238,0.000586756,0.000573274,0.000560801,0.000549021,0.00053724,0.000526263,0.000515994,0.000505724,0.000495684,0.000486754,0.000477823,0.000468893,0.000460533,0.000452786,0.000445039,0.000437291,0.000429997,0.000423291,0.000416586,0.00040988,0.000403175,0.000397377,0.000391587,0.000385796,0.000380006,0.000374309,0.00036932,0.000364331,0.000359342,0.000354353,0.000349364,0.00034491,0.000340621,0.000336332,0.000332043,0.000327754,0.000323465,0.00031972,0.00031604,0.000312361,0.000308681,0.000305001,0.000301322,0.000297993,0.000295098,0.000292204,0.000289309,0.000286414,0.00028352,0.000280625,0.000277795,0.000275074,0.000272353,0.000269631,0.00026691,0.000264189,0.000261468,0.000258746,0.00025627,0.00025395,0.00025163,0.00024931,0.00024699,0.000244671,0.000242351,0.000240031,0.000237742,0.000235768,0.000233794,0.00023182
0.113403464,0.072354236,0.055980247,0.046901346,0.040995861,0.036726572,0.033436259,0.030794386,0.028622393,0.026780983,0.025191544,0.023808092,0.02259006,0.021504934,0.020525769,0.019630366,0.018837646,0.0181066,0.01741507,0.016808448,0.016223109,0.015693678,0.015188272,0.014726972,0.014280208,0.013878965,0.013477721,0.013125407,0.012777023,0.01244645,0.012144515,0.01184258,0.011564823,0.011303634,0.011042445,0.010800209,0.010574695,0.010349181,0.010128986,0.009934647,0.009740307,0.009545967,0.009364738,0.009197582,0.009030427,0.008863271,0.008706391,0.008562889,0.008419388,0.008275887,0.008132386,0.008009253,0.00788629,0.007763327,0.007640363,0.007519464,0.007414293,0.007309122,0.007203951,0.00709878,0.006993609,0.006900202,0.00681041,0.006720618,0.006630826,0.006541034,0.006451243,0.006373284,0.006296756,0.006220229,0.006143701,0.006067173,0.005990646,0.005921292,0.005860824,0.005800357,0.00573989,0.005679423,0.005618956,0.005558489,0.005499733,0.005443854,0.005387976,0.005332098,0.00527622,0.005220341,0.005164463,0.005108585,0.005057891,0.005010523,0.004963155,0.004915787,0.004868419,0.00482105,0.004773682,0.004726314,0.004679591,0.004639497,0.004599403,0.004559308
0.12551902,0.07491666,0.055349245,0.044985661,0.038527808,0.034008723,0.03062089,0.027961999,0.025817649,0.024027437,0.022501732,0.021188625,0.02004357,0.019031604,0.018124495,0.017299554,0.016574153,0.015907799,0.015279253,0.014731073,0.014202827,0.013726944,0.013273352,0.012860677,0.012461374,0.01210394,0.011746506,0.011433734,0.01112455,0.010831513,0.010564439,0.010297366,0.010052081,0.009821726,0.009591372,0.009378008,0.009179634,0.00898126,0.008787631,0.008617074,0.008446516,0.008275958,0.008117051,0.007970651,0.007824251,0.007677851,0.00754055,0.007415096,0.007289643,0.007164189,0.007038735,0.006931263,0.006823939,0.006716616,0.006609292,0.006503786,0.006412126,0.006320466,0.006228806,0.006137146,0.006045486,0.005964157,0.005886004,0.00580785,0.005729697,0.005651543,0.00557339,0.005505606,0.005439077,0.005372547,0.005306018,0.005239489,0.005172959,0.005112534,0.005059671,0.005006808,0.004953945,0.004901082,0.004848219,0.004795356,0.004744147,0.00469572,0.004647293,0.004598867,0.00455044,0.004502013,0.004453586,0.00440516,0.004361245,0.004320226,0.004279206,0.004238187,0.004197167,0.004156148,0.004115128,0.004074109,0.00403365,0.003998955,0.003964259,0.003929563
0.035273006,0.019718126,0.013718199,0.010537751,0.008551937,0.00718964,0.006192317,0.005430514,0.004833789,0.004350256,0.00394904,0.003612648,0.003327355,0.003081831,0.002867106,0.002676182,0.002513457,0.002367011,0.002230968,0.002116425,0.002007046,0.00191123,0.00182099,0.001740986,0.001664207,0.001597523,0.00153084,0.001474518,0.001419028,0.001367136,0.00132103,0.001274925,0.001233477,0.001195221,0.001156965,0.001122191,0.001090487,0.001058784,0.001028013,0.001001769,0.000975525,0.000949281,0.000925227,0.000903523,0.000881819,0.000860115,0.000840049,0.000822114,0.000804179,0.000786244,0.00076831,0.000753474,0.000738664,0.000723854,0.000709044,0.000694534,0.000682311,0.000670088,0.000657865,0.000645642,0.000633419,0.000622833,0.000612749,0.000602666,0.000592582,0.000582499,0.000572415,0.000563908,0.000555593,0.000547277,0.000538961,0.000530645,0.000522329,0.000514602,0.000507604,0.000500607,0.00049361,0.000486612,0.000479615,0.000472617,0.000466126,0.000460484,0.000454843,0.000449202,0.000443561,0.00043792,0.000432279,0.000426638,0.000421601,0.000416951,0.000412302,0.000407652,0.000403003,0.000398353,0.000393704,0.000389054,0.000384477,0.000380644,0.000376812,0.000372979
