"b0","b1","logL"
-0.67,0.39,-14.9554581130355
-0.66,0.39,-14.989756874739
-0.65,0.39,-15.0245246359617
-0.64,0.39,-15.0597616281418
-0.63,0.39,-15.0954680635011
-0.62,0.39,-15.1316441350092
-0.61,0.39,-15.1682900163512
-0.6,0.39,-15.2054058618967
-0.59,0.39,-15.2429918066733
-0.58,0.39,-15.2810479663414
-0.57,0.39,-15.3195744371727
-0.56,0.39,-15.3585712960313
-0.55,0.39,-15.3980386003573
-0.54,0.39,-15.4379763881535
-0.53,0.39,-15.478384677975
-0.52,0.39,-15.5192634689215
-0.51,0.39,-15.5606127406322
-0.5,0.39,-15.6024324532839
-0.49,0.39,-15.6447225475917
-0.48,0.39,-15.6874829448132
-0.47,0.39,-15.7307135467539
-0.46,0.39,-15.7744142357777
-0.45,0.39,-15.8185848748183
-0.44,0.39,-15.8632253073947
-0.43,0.39,-15.9083353576287
-0.42,0.39,-15.9539148302661
-0.41,0.39,-15.9999635106998
-0.4,0.39,-16.0464811649965
-0.39,0.39,-16.093467539926
-0.38,0.39,-16.1409223629931
-0.37,0.39,-16.1888453424727
-0.36,0.39,-16.2372361674475
-0.35,0.39,-16.2860945078484
-0.34,0.39,-16.3354200144982
-0.33,0.39,-16.3852123191575
-0.32,0.39,-16.4354710345737
-0.31,0.39,-16.4861957545329
-0.3,0.39,-16.5373860539144
-0.29,0.39,-16.5890414887478
-0.28,0.39,-16.6411615962731
-0.27,0.39,-16.6937458950038
-0.26,0.39,-16.7467938847918
-0.25,0.39,-16.8003050468962
-0.24,0.39,-16.8542788440536
-0.23,0.39,-16.9087147205524
-0.22,0.39,-16.9636121023082
-0.21,0.39,-17.0189703969436
-0.2,0.39,-17.0747889938687
-0.19,0.39,-17.1310672643662
-0.18,0.39,-17.1878045616773
-0.17,0.39,-17.2450002210917
-0.16,0.39,-17.3026535600386
-0.15,0.39,-17.3607638781819
-0.14,0.39,-17.4193304575164
-0.13,0.39,-17.4783525624674
-0.12,0.39,-17.5378294399926
-0.11,0.39,-17.5977603196861
-0.1,0.39,-17.6581444138852
-0.09,0.39,-17.718980917779
-0.08,0.39,-17.7802690095206
-0.07,0.39,-17.8420078503399
-0.0599999999999999,0.39,-17.90419658466
-0.0499999999999999,0.39,-17.9668343402156
-0.04,0.39,-18.0299202281733
-0.03,0.39,-18.0934533432541
-0.02,0.39,-18.1574327638589
-0.01,0.39,-18.2218575521949
0,0.39,-18.286726754405
0.01,0.39,-18.3520394006995
0.02,0.39,-18.4177945054885
0.03,0.39,-18.4839910675181
0.04,0.39,-18.5506280700069
0.05,0.39,-18.6177044807862
0.0600000000000001,0.39,-18.6852192524402
0.0700000000000001,0.39,-18.7531713224497
0.0800000000000001,0.39,-18.8215596133368
0.0900000000000001,0.39,-18.8903830328114
0.1,0.39,-18.9596404739202
0.11,0.39,-19.0293308151963
0.12,0.39,-19.0994529208115
0.13,0.39,-19.1700056407297
0.14,0.39,-19.240987810862
0.15,0.39,-19.3123982532236
0.16,0.39,-19.3842357760922
0.17,0.39,-19.4564991741673
0.18,0.39,-19.529187228732
0.19,0.39,-19.6022987078152
0.2,0.39,-19.675832366356
0.21,0.39,-19.7497869463688
0.22,0.39,-19.8241611771101
0.23,0.39,-19.8989537752464
0.24,0.39,-19.974163445023
0.25,0.39,-20.0497888784348
0.26,0.39,-20.1258287553973
0.27,0.39,-20.2022817439193
0.28,0.39,-20.2791465002763
0.29,0.39,-20.356421669185
0.3,0.39,-20.4341058839786
0.31,0.39,-20.5121977667837
0.32,0.39,-20.5906959286968
0.33,0.39,-20.6695989699628
0.34,0.39,-20.7489054801537
0.35,0.39,-20.8286140383483
0.36,0.39,-20.9087232133119
0.37,0.39,-20.9892315636779
0.38,0.39,-21.0701376381285
0.39,0.39,-21.1514399755775
0.4,0.39,-21.2331371053521
0.41,0.39,-21.3152275473765
0.42,0.39,-21.3977098123549
0.43,0.39,-21.4805824019554
0.44,0.39,-21.5638438089944
0.45,0.39,-21.6474925176204
0.46,0.39,-21.7315270034995
0.47,0.39,-21.8159457339996
0.48,0.39,-21.9007471683756
0.49,0.39,-21.9859297579549
0.5,0.39,-22.0714919463222
0.51,0.39,-22.1574321695048
0.52,0.39,-22.2437488561582
0.53,0.39,-22.330440427751
0.54,0.39,-22.4175052987501
0.55,0.39,-22.5049418768058
0.56,0.39,-22.5927485629363
0.57,0.39,-22.6809237517128
0.58,0.39,-22.7694658314432
0.59,0.39,-22.8583731843568
0.6,0.39,-22.9476441867875
0.61,0.39,-23.0372772093575
0.62,0.39,-23.12727061716
0.63,0.39,-23.2176227699418
0.64,0.39,-23.3083320222851
0.65,0.39,-23.3993967237894
0.66,0.39,-23.490815219252
0.67,0.39,-23.5825858488483
0.68,0.39,-23.6747069483119
0.69,0.39,-23.7671768491129
0.7,0.39,-23.8599938786371
0.71,0.39,-23.9531563603626
0.72,0.39,-24.0466626140374
0.73,0.39,-24.1405109558548
0.74,0.39,-24.2346996986289
0.75,0.39,-24.3292271519686
0.76,0.39,-24.4240916224511
0.77,0.39,-24.5192914137945
0.78,0.39,-24.6148248270289
0.79,0.39,-24.7106901606669
0.8,0.39,-24.8068857108735
0.81,0.39,-24.9034097716339
0.82,0.39,-25.0002606349211
0.83,0.39,-25.0974365908621
0.84,0.39,-25.1949359279028
0.85,0.39,-25.292756932972
0.86,0.39,-25.3908978916442
0.87,0.39,-25.4893570883009
0.88,0.39,-25.5881328062908
0.89,0.39,-25.6872233280891
0.9,0.39,-25.7866269354548
0.91,0.39,-25.8863419095874
0.92,0.39,-25.9863665312819
0.93,0.39,-26.0866990810824
0.94,0.39,-26.1873378394344
0.95,0.39,-26.2882810868359
0.96,0.39,-26.3895271039871
0.97,0.39,-26.4910741719379
0.98,0.39,-26.5929205722351
0.99,0.39,-26.6950645870675
1,0.39,-26.7975044994094
-1,0.4,-14.1653825201097
-0.99,0.4,-14.185140797188
-0.98,0.4,-14.2053499196626
-0.97,0.4,-14.2260106841038
-0.96,0.4,-14.2471238705136
-0.95,0.4,-14.2686902422148
-0.94,0.4,-14.290710545743
-0.93,0.4,-14.3131855107399
-0.92,0.4,-14.3361158498492
-0.91,0.4,-14.3595022586144
-0.9,0.4,-14.3833454153784
-0.89,0.4,-14.4076459811864
-0.88,0.4,-14.4324045996895
-0.87,0.4,-14.4576218970516
-0.86,0.4,-14.4832984818583
-0.85,0.4,-14.5094349450274
-0.84,0.4,-14.5360318597228
-0.83,0.4,-14.5630897812701
-0.82,0.4,-14.5906092470741
-0.81,0.4,-14.6185907765396
-0.8,0.4,-14.6470348709938
-0.79,0.4,-14.6759420136118
-0.78,0.4,-14.7053126693434
-0.77,0.4,-14.7351472848439
-0.76,0.4,-14.7654462884057
-0.75,0.4,-14.7962100898937
-0.74,0.4,-14.8274390806823
-0.73,0.4,-14.8591336335957
-0.72,0.4,-14.8912941028497
-0.71,0.4,-14.9239208239972
-0.7,0.4,-14.9570141138752
-0.69,0.4,-14.990574270555
-0.68,0.4,-15.0246015732953
-0.67,0.4,-15.0590962824966
-0.66,0.4,-15.0940586396598
-0.65,0.4,-15.1294888673461
-0.64,0.4,-15.1653871691408
-0.63,0.4,-15.2017537296182
-0.62,0.4,-15.2385887143111
-0.61,0.4,-15.2758922696809
-0.6,0.4,-15.313664523092
-0.59,0.4,-15.3519055827882
-0.58,0.4,-15.3906155378718
-0.57,0.4,-15.4297944582858
-0.56,0.4,-15.469442394798
-0.55,0.4,-15.5095593789889
-0.54,0.4,-15.5501454232414
-0.53,0.4,-15.5912005207341
-0.52,0.4,-15.6327246454364
-0.51,0.4,-15.674717752107
-0.5,0.4,-15.7171797762953
-0.49,0.4,-15.7601106343448
-0.48,0.4,-15.8035102233998
-0.47,0.4,-15.847378421415
-0.46,0.4,-15.8917150871676
-0.45,0.4,-15.9365200602717
-0.44,0.4,-15.9817931611967
-0.43,0.4,-16.0275341912871
-0.42,0.4,-16.0737429327862
-0.41,0.4,-16.1204191488615
-0.4,0.4,-16.1675625836338
-0.39,0.4,-16.2151729622084
-0.38,0.4,-16.2632499907096
-0.37,0.4,-16.3117933563172
-0.36,0.4,-16.3608027273065
-0.35,0.4,-16.4102777530907
-0.34,0.4,-16.4602180642657
-0.33,0.4,-16.5106232726584
-0.32,0.4,-16.5614929713769
-0.31,0.4,-16.6128267348638
-0.3,0.4,-16.6646241189523
-0.29,0.4,-16.7168846609246
-0.28,0.4,-16.7696078795732
-0.27,0.4,-16.8227932752652
-0.26,0.4,-16.876440330008
-0.25,0.4,-16.9305485075196
-0.24,0.4,-16.9851172532993
-0.23,0.4,-17.040145994703
-0.22,0.4,-17.0956341410195
-0.21,0.4,-17.1515810835506
-0.2,0.4,-17.2079861956925
-0.19,0.4,-17.2648488330213
-0.18,0.4,-17.3221683333791
-0.17,0.4,-17.3799440169644
-0.16,0.4,-17.438175186424
-0.15,0.4,-17.4968611269472
-0.14,0.4,-17.5560011063629
-0.13,0.4,-17.6155943752393
-0.12,0.4,-17.6756401669852
-0.11,0.4,-17.7361376979542
-0.1,0.4,-17.7970861675511
-0.09,0.4,-17.8584847583409
-0.08,0.4,-17.9203326361596
-0.07,0.4,-17.9826289502272
-0.0599999999999999,0.4,-18.0453728332637
-0.0499999999999999,0.4,-18.1085634016066
-0.04,0.4,-18.1721997553306
-0.03,0.4,-18.23628097837
-0.02,0.4,-18.3008061386423
-0.01,0.4,-18.365774288175
0,0.4,-18.4311844632334
0.01,0.4,-18.4970356844511
0.02,0.4,-18.5633269569623
0.03,0.4,-18.6300572705361
0.04,0.4,-18.6972255997123
0.05,0.4,-18.7648309039401
0.0600000000000001,0.4,-18.8328721277172
0.0700000000000001,0.4,-18.9013482007324
0.0800000000000001,0.4,-18.9702580380084
0.0900000000000001,0.4,-19.0396005400476
0.1,0.4,-19.1093745929786
0.11,0.4,-19.1795790687054
0.12,0.4,-19.2502128250574
0.13,0.4,-19.3212747059413
0.14,0.4,-19.3927635414949
0.15,0.4,-19.4646781482415
0.16,0.4,-19.5370173292472
0.17,0.4,-19.6097798742782
0.18,0.4,-19.6829645599606
0.19,0.4,-19.7565701499408
0.2,0.4,-19.830595395048
0.21,0.4,-19.905039033457
0.22,0.4,-19.9798997908535
0.23,0.4,-20.0551763805993
0.24,0.4,-20.1308675038997
0.25,0.4,-20.2069718499714
0.26,0.4,-20.2834880962121
0.27,0.4,-20.3604149083702
0.28,0.4,-20.4377509407164
0.29,0.4,-20.515494836216
0.3,0.4,-20.5936452267017
0.31,0.4,-20.672200733048
0.32,0.4,-20.7511599653458
0.33,0.4,-20.8305215230782
0.34,0.4,-20.9102839952967
0.35,0.4,-20.9904459607984
0.36,0.4,-21.0710059883039
0.37,0.4,-21.1519626366353
0.38,0.4,-21.2333144548955
0.39,0.4,-21.3150599826477
0.4,0.4,-21.397197750095
0.41,0.4,-21.479726278261
0.42,0.4,-21.562644079171
0.43,0.4,-21.6459496560325
0.44,0.4,-21.7296415034174
0.45,0.4,-21.8137181074431
0.46,0.4,-21.8981779459551
0.47,0.4,-21.9830194887089
0.48,0.4,-22.0682411975526
0.49,0.4,-22.1538415266088
0.5,0.4,-22.239818922458
0.51,0.4,-22.3261718243205
0.52,0.4,-22.4128986642389
0.53,0.4,-22.4999978672613
0.54,0.4,-22.5874678516229
0.55,0.4,-22.6753070289286
0.56,0.4,-22.7635138043353
0.57,0.4,-22.8520865767331
0.58,0.4,-22.9410237389278
0.59,0.4,-23.0303236778213
0.6,0.4,-23.1199847745933
0.61,0.4,-23.2100054048813
0.62,0.4,-23.3003839389614
0.63,0.4,-23.3911187419274
0.64,0.4,-23.4822081738708
0.65,0.4,-23.5736505900586
0.66,0.4,-23.6654443411123
0.67,0.4,-23.7575877731852
0.68,0.4,-23.8500792281392
0.69,0.4,-23.9429170437212
0.7,0.4,-24.0360995537388
0.71,0.4,-24.129625088235
0.72,0.4,-24.2234919736623
0.73,0.4,-24.3176985330561
0.74,0.4,-24.4122430862071
0.75,0.4,-24.5071239498329
0.76,0.4,-24.6023394377488
0.77,0.4,-24.6978878610372
0.78,0.4,-24.7937675282171
0.79,0.4,-24.8899767454113
0.8,0.4,-24.9865138165137
0.81,0.4,-25.0833770433548
0.82,0.4,-25.1805647258665
0.83,0.4,-25.2780751622456
0.84,0.4,-25.3759066491169
0.85,0.4,-25.4740574816936
0.86,0.4,-25.5725259539383
0.87,0.4,-25.6713103587216
0.88,0.4,-25.7704089879798
0.89,0.4,-25.8698201328719
0.9,0.4,-25.9695420839341
0.91,0.4,-26.0695731312345
0.92,0.4,-26.1699115645251
0.93,0.4,-26.2705556733938
0.94,0.4,-26.3715037474136
0.95,0.4,-26.4727540762919
0.96,0.4,-26.5743049500171
0.97,0.4,-26.6761546590049
0.98,0.4,-26.7783014942422
0.99,0.4,-26.8807437474305
1,0.4,-26.9834797111268
-1,0.41,-14.2484538229344
-0.99,0.41,-14.2688950849604
-0.98,0.41,-14.2897869829567
-0.97,0.41,-14.3111302818062
-0.96,0.41,-14.3329257298764
-0.95,0.41,-14.3551740589152
-0.94,0.41,-14.3778759839477
-0.93,0.41,-14.4010322031753
-0.92,0.41,-14.4246433978771
-0.91,0.41,-14.4487102323133
-0.9,0.41,-14.4732333536305
-0.89,0.41,-14.4982133917697
-0.88,0.41,-14.5236509593753
-0.87,0.41,-14.5495466517076
-0.86,0.41,-14.5759010465567
-0.85,0.41,-14.6027147041589
-0.84,0.41,-14.6299881671152
-0.83,0.41,-14.6577219603121
-0.82,0.41,-14.6859165908448
-0.81,0.41,-14.7145725479424
-0.8,0.41,-14.7436903028959
-0.79,0.41,-14.7732703089882
-0.78,0.41,-14.8033130014262
-0.77,0.41,-14.8338187972762
-0.76,0.41,-14.8647880954005
-0.75,0.41,-14.8962212763973
-0.74,0.41,-14.9281187025428
-0.73,0.41,-14.9604807177354
-0.72,0.41,-14.9933076474428
-0.71,0.41,-15.0265997986516
-0.7,0.41,-15.0603574598186
-0.69,0.41,-15.0945809008261
-0.68,0.41,-15.1292703729377
-0.67,0.41,-15.164426108759
-0.66,0.41,-15.2000483221985
-0.65,0.41,-15.2361372084326
-0.64,0.41,-15.272692943873
-0.63,0.41,-15.3097156861359
-0.62,0.41,-15.3472055740144
-0.61,0.41,-15.3851627274537
-0.6,0.41,-15.423587247528
-0.59,0.41,-15.4624792164212
-0.58,0.41,-15.5018386974094
-0.57,0.41,-15.541665734846
-0.56,0.41,-15.5819603541502
-0.55,0.41,-15.6227225617971
-0.54,0.41,-15.6639523453114
-0.53,0.41,-15.7056496732634
-0.52,0.41,-15.7478144952672
-0.51,0.41,-15.7904467419823
-0.5,0.41,-15.8335463251175
-0.49,0.41,-15.8771131374377
-0.48,0.41,-15.9211470527728
-0.47,0.41,-15.96564792603
-0.46,0.41,-16.0106155932082
-0.45,0.41,-16.0560498714158
-0.44,0.41,-16.1019505588902
-0.43,0.41,-16.1483174350207
-0.42,0.41,-16.195150260374
-0.41,0.41,-16.242448776722
-0.4,0.41,-16.2902127070726
-0.39,0.41,-16.3384417557031
-0.38,0.41,-16.3871356081963
-0.37,0.41,-16.436293931479
-0.36,0.41,-16.4859163738636
-0.35,0.41,-16.5360025650918
-0.34,0.41,-16.5865521163815
-0.33,0.41,-16.6375646204759
-0.32,0.41,-16.6890396516953
-0.31,0.41,-16.7409767659918
-0.3,0.41,-16.7933755010065
-0.29,0.41,-16.8462353761286
-0.28,0.41,-16.8995558925584
-0.27,0.41,-16.9533365333717
-0.26,0.41,-17.0075767635871
-0.25,0.41,-17.0622760302364
-0.24,0.41,-17.1174337624367
-0.23,0.41,-17.1730493714656
-0.22,0.41,-17.2291222508384
-0.21,0.41,-17.2856517763884
-0.2,0.41,-17.3426373063491
-0.19,0.41,-17.4000781814393
-0.18,0.41,-17.4579737249502
-0.17,0.41,-17.5163232428351
-0.16,0.41,-17.575126023802
-0.15,0.41,-17.6343813394074
-0.14,0.41,-17.6940884441538
-0.13,0.41,-17.7542465755882
-0.12,0.41,-17.8148549544044
-0.11,0.41,-17.875912784546
-0.1,0.41,-17.9374192533131
-0.09,0.41,-17.99937353147
-0.08,0.41,-18.0617747733561
-0.07,0.41,-18.1246221169984
-0.0599999999999999,0.41,-18.1879146842264
-0.0499999999999999,0.41,-18.251651580789
-0.04,0.41,-18.3158318964738
-0.03,0.41,-18.3804547052278
-0.02,0.41,-18.4455190652812
-0.01,0.41,-18.5110240192724
0,0.41,-18.5769685943749
0.01,0.41,-18.643351802427
0.02,0.41,-18.7101726400627
0.03,0.41,-18.7774300888448
0.04,0.41,-18.8451231153995
0.05,0.41,-18.9132506715536
0.0600000000000001,0.41,-18.9818116944727
0.0700000000000001,0.41,-19.0508051068018
0.0800000000000001,0.41,-19.1202298168068
0.0900000000000001,0.41,-19.1900847185189
0.1,0.41,-19.2603686918795
0.11,0.41,-19.3310806028876
0.12,0.41,-19.4022193037482
0.13,0.41,-19.4737836330225
0.14,0.41,-19.5457724157798
0.15,0.41,-19.6181844637503
0.16,0.41,-19.6910185754804
0.17,0.41,-19.764273536488
0.18,0.41,-19.8379481194206
0.19,0.41,-19.9120410842136
0.2,0.41,-19.9865511782505
0.21,0.41,-20.0614771365242
0.22,0.41,-20.1368176817996
0.23,0.41,-20.2125715247772
0.24,0.41,-20.288737364258
0.25,0.41,-20.3653138873093
0.26,0.41,-20.4422997694319
0.27,0.41,-20.5196936747279
0.28,0.41,-20.5974942560696
0.29,0.41,-20.6757001552698
0.3,0.41,-20.7543100032521
0.31,0.41,-20.833322420223
0.32,0.41,-20.9127360158439
0.33,0.41,-20.9925493894045
0.34,0.41,-21.0727611299971
0.35,0.41,-21.1533698166905
0.36,0.41,-21.2343740187058
0.37,0.41,-21.3157722955921
0.38,0.41,-21.3975631974031
0.39,0.41,-21.4797452648735
0.4,0.41,-21.5623170295971
0.41,0.41,-21.645277014204
0.42,0.41,-21.7286237325394
0.43,0.41,-21.8123556898417
0.44,0.41,-21.8964713829217
0.45,0.41,-21.9809693003415
0.46,0.41,-22.0658479225941
0.47,0.41,-22.1511057222828
0.48,0.41,-22.2367411643008
0.49,0.41,-22.3227527060115
0.5,0.41,-22.4091387974275
0.51,0.41,-22.4958978813914
0.52,0.41,-22.5830283937548
0.53,0.41,-22.6705287635587
0.54,0.41,-22.758397413213
0.55,0.41,-22.846632758676
0.56,0.41,-22.9352332096336
0.57,0.41,-23.0241971696788
0.58,0.41,-23.1135230364906
0.59,0.41,-23.203209202012
0.6,0.41,-23.2932540526291
0.61,0.41,-23.3836559693482
0.62,0.41,-23.474413327974
0.63,0.41,-23.5655244992862
0.64,0.41,-23.6569878492159
0.65,0.41,-23.7488017390222
0.66,0.41,-23.8409645254673
0.67,0.41,-23.9334745609914
0.68,0.41,-24.0263301938872
0.69,0.41,-24.1195297684733
0.7,0.41,-24.2130716252672
0.71,0.41,-24.3069541011575
0.72,0.41,-24.4011755295754
0.73,0.41,-24.4957342406653
0.74,0.41,-24.5906285614548
0.75,0.41,-24.6858568160234
0.76,0.41,-24.7814173256708
0.77,0.41,-24.8773084090842
0.78,0.41,-24.9735283825042
0.79,0.41,-25.0700755598906
0.8,0.41,-25.1669482530861
0.81,0.41,-25.2641447719801
0.82,0.41,-25.3616634246704
0.83,0.41,-25.4595025176249
0.84,0.41,-25.5576603558411
0.85,0.41,-25.6561352430053
0.86,0.41,-25.75492548165
0.87,0.41,-25.8540293733109
0.88,0.41,-25.953445218682
0.89,0.41,-26.0531713177696
0.9,0.41,-26.1532059700454
0.91,0.41,-26.2535474745979
0.92,0.41,-26.3541941302829
0.93,0.41,-26.4551442358723
0.94,0.41,-26.5563960902017
0.95,0.41,-26.6579479923171
0.96,0.41,-26.7597982416193
0.97,0.41,-26.8619451380078
0.98,0.41,-26.9643869820228
0.99,0.41,-27.0671220749858
1,0.41,-27.1701487191392
-1,0.42,-14.3332933382682
-0.99,0.42,-14.354416181947
-0.98,0.42,-14.375989368641
-0.97,0.42,-14.3980136318423
-0.96,0.42,-14.4204896885961
-0.95,0.42,-14.443418239402
-0.94,0.42,-14.4667999681164
-0.93,0.42,-14.4906355418571
-0.92,0.42,-14.51492561091
-0.91,0.42,-14.539670808638
-0.9,0.42,-14.5648717513915
-0.89,0.42,-14.5905290384212
-0.88,0.42,-14.6166432517936
-0.87,0.42,-14.6432149563076
-0.86,0.42,-14.6702446994138
-0.85,0.42,-14.6977330111361
-0.84,0.42,-14.7256804039953
-0.83,0.42,-14.7540873729346
-0.82,0.42,-14.7829543952483
-0.81,0.42,-14.8122819305113
-0.8,0.42,-14.8420704205121
-0.79,0.42,-14.8723202891877
-0.78,0.42,-14.9030319425606
-0.77,0.42,-14.934205768678
-0.76,0.42,-14.9658421375539
-0.75,0.42,-14.9979414011133
-0.74,0.42,-15.0305038931384
-0.73,0.42,-15.0635299292174
-0.72,0.42,-15.0970198066961
-0.71,0.42,-15.1309738046314
-0.7,0.42,-15.1653921837472
-0.69,0.42,-15.2002751863933
-0.68,0.42,-15.2356230365059
-0.67,0.42,-15.2714359395713
-0.66,0.42,-15.3077140825918
-0.65,0.42,-15.3444576340537
-0.64,0.42,-15.3816667438988
-0.63,0.42,-15.419341543497
-0.62,0.42,-15.4574821456228
-0.61,0.42,-15.4960886444333
-0.6,0.42,-15.5351611154492
-0.59,0.42,-15.5746996155385
-0.58,0.42,-15.6147041829019
-0.57,0.42,-15.6551748370622
-0.56,0.42,-15.6961115788545
-0.55,0.42,-15.7375143904204
-0.54,0.42,-15.7793832352044
-0.53,0.42,-15.8217180579522
-0.52,0.42,-15.8645187847123
-0.51,0.42,-15.9077853228403
-0.5,0.42,-15.951517561005
-0.49,0.42,-15.9957153691977
-0.48,0.42,-16.040378598744
-0.47,0.42,-16.0855070823184
-0.46,0.42,-16.1311006339605
-0.45,0.42,-16.1771590490953
-0.44,0.42,-16.223682104555
-0.43,0.42,-16.2706695586035
-0.42,0.42,-16.318121150964
-0.41,0.42,-16.3660366028489
-0.4,0.42,-16.4144156169919
-0.39,0.42,-16.4632578776836
-0.38,0.42,-16.5125630508087
-0.37,0.42,-16.5623307838864
-0.36,0.42,-16.6125607061131
-0.35,0.42,-16.6632524284078
-0.34,0.42,-16.71440554346
-0.33,0.42,-16.76601962578
-0.32,0.42,-16.8180942317522
-0.31,0.42,-16.8706288996902
-0.3,0.42,-16.923623149895
-0.29,0.42,-16.9770764847157
-0.28,0.42,-17.0309883886124
-0.27,0.42,-17.0853583282218
-0.26,0.42,-17.140185752425
-0.25,0.42,-17.1954700924183
-0.24,0.42,-17.2512107617859
-0.23,0.42,-17.3074071565755
-0.22,0.42,-17.3640586553758
-0.21,0.42,-17.4211646193968
-0.2,0.42,-17.4787243925526
-0.19,0.42,-17.536737301546
-0.18,0.42,-17.5952026559563
-0.17,0.42,-17.6541197483285
-0.16,0.42,-17.7134878542655
-0.15,0.42,-17.7733062325224
-0.14,0.42,-17.8335741251031
-0.13,0.42,-17.8942907573589
-0.12,0.42,-17.9554553380898
-0.11,0.42,-18.017067059648
-0.1,0.42,-18.0791250980427
-0.09,0.42,-18.1416286130485
-0.08,0.42,-18.2045767483147
-0.07,0.42,-18.2679686314775
-0.0599999999999999,0.42,-18.3318033742739
-0.0499999999999999,0.42,-18.3960800726578
-0.04,0.42,-18.4607978069184
-0.03,0.42,-18.5259556417998
-0.02,0.42,-18.5915526266239
-0.01,0.42,-18.6575877954138
0,0.42,-18.7240601670206
0.01,0.42,-18.7909687452505
0.02,0.42,-18.8583125189956
0.03,0.42,-18.9260904623647
0.04,0.42,-18.9943015348175
0.05,0.42,-19.0629446812995
0.0600000000000001,0.42,-19.1320188323791
0.0700000000000001,0.42,-19.2015229043864
0.0800000000000001,0.42,-19.2714557995538
0.0900000000000001,0.42,-19.3418164061579
0.1,0.42,-19.4126035986632
0.11,0.42,-19.4838162378677
0.12,0.42,-19.5554531710491
0.13,0.42,-19.6275132321143
0.14,0.42,-19.6999952417479
0.15,0.42,-19.7728980075646
0.16,0.42,-19.8462203242614
0.17,0.42,-19.9199609737717
0.18,0.42,-19.9941187254208
0.19,0.42,-20.0686923360824
0.2,0.42,-20.1436805503371
0.21,0.42,-20.219082100631
0.22,0.42,-20.2948957074361
0.23,0.42,-20.3711200794124
0.24,0.42,-20.4477539135698
0.25,0.42,-20.5247958954322
0.26,0.42,-20.6022446992021
0.27,0.42,-20.6800989879262
0.28,0.42,-20.7583574136622
0.29,0.42,-20.8370186176463
0.3,0.42,-20.9160812304615
0.31,0.42,-20.9955438722069
0.32,0.42,-21.0754051526676
0.33,0.42,-21.1556636714859
0.34,0.42,-21.2363180183322
0.35,0.42,-21.3173667730775
0.36,0.42,-21.3988085059659
0.37,0.42,-21.4806417777882
0.38,0.42,-21.5628651400556
0.39,0.42,-21.6454771351742
0.4,0.42,-21.7284762966197
0.41,0.42,-21.8118611491126
0.42,0.42,-21.8956302087941
0.43,0.42,-21.9797819834018
0.44,0.42,-22.0643149724461
0.45,0.42,-22.1492276673867
0.46,0.42,-22.2345185518092
0.47,0.42,-22.3201861016022
0.48,0.42,-22.4062287851342
0.49,0.42,-22.4926450634309
0.5,0.42,-22.5794333903522
0.51,0.42,-22.6665922127693
0.52,0.42,-22.7541199707423
0.53,0.42,-22.842015097697
0.54,0.42,-22.9302760206019
0.55,0.42,-23.0189011601451
0.56,0.42,-23.1078889309112
0.57,0.42,-23.1972377415574
0.58,0.42,-23.28694599499
0.59,0.42,-23.3770120885403
0.6,0.42,-23.46743441414
0.61,0.42,-23.5582113584967
0.62,0.42,-23.6493413032683
0.63,0.42,-23.7408226252378
0.64,0.42,-23.8326536964872
0.65,0.42,-23.9248328845703
0.66,0.42,-24.0173585526865
0.67,0.42,-24.1102290598521
0.68,0.42,-24.2034427610726
0.69,0.42,-24.2969980075134
0.7,0.42,-24.3908931466705
0.71,0.42,-24.4851265225393
0.72,0.42,-24.5796964757845
0.73,0.42,-24.6746013439073
0.74,0.42,-24.7698394614133
0.75,0.42,-24.8654091599785
0.76,0.42,-24.9613087686151
0.77,0.42,-25.0575366138363
0.78,0.42,-25.1540910198195
0.79,0.42,-25.2509703085697
0.8,0.42,-25.3481728000811
0.81,0.42,-25.4456968124976
0.82,0.42,-25.5435406622729
0.83,0.42,-25.641702664329
0.84,0.42,-25.740181132214
0.85,0.42,-25.8389743782584
0.86,0.42,-25.9380807137303
0.87,0.42,-26.0374984489899
0.88,0.42,-26.1372258936423
0.89,0.42,-26.2372613566895
0.9,0.42,-26.3376031466803
0.91,0.42,-26.4382495718606
0.92,0.42,-26.5391989403204
0.93,0.42,-26.6404495601413
0.94,0.42,-26.7419997395416
0.95,0.42,-26.8438477870201
0.96,0.42,-26.9459920114994
0.97,0.42,-27.0484307224668
0.98,0.42,-27.1511622301144
0.99,0.42,-27.2541848454778
1,0.42,-27.3574968805731
-1,0.43,-14.4198958887099
-0.99,0.43,-14.44169867488
-0.98,0.43,-14.4639514286432
-0.97,0.43,-14.4866548524403
-0.96,0.43,-14.5098096323488
-0.95,0.43,-14.5334164379892
-0.94,0.43,-14.5574759224326
-0.93,0.43,-14.5819887221113
-0.92,0.43,-14.60695545673
-0.91,0.43,-14.6323767291801
-0.9,0.43,-14.6582531254557
-0.89,0.43,-14.684585214571
-0.88,0.43,-14.7113735484811
-0.87,0.43,-14.7386186620036
-0.86,0.43,-14.7663210727429
-0.85,0.43,-14.7944812810168
-0.84,0.43,-14.8230997697843
-0.83,0.43,-14.852177004577
-0.82,0.43,-14.8817134334313
-0.81,0.43,-14.9117094868237
-0.8,0.43,-14.9421655776076
-0.79,0.43,-14.9730821009531
-0.78,0.43,-15.0044594342884
-0.77,0.43,-15.0362979372436
-0.76,0.43,-15.068597951597
-0.75,0.43,-15.1013598012234
-0.74,0.43,-15.1345837920446
-0.73,0.43,-15.1682702119831
